P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
0.08,2,-24350891.95,-2231.19,-29.1711
0.08,3,-23235696.8,-2129.01,-24.0681
0.08,4,-21023352.6,-1921.55,-23.5124
0.08,5,-18551065.75,-1695.58,-20.2978
0.08,6,-15389271.74,-1406.59,-15.5162
0.08,7,-15455077.96,-1412.6,-15.7234
0.08,8,-14174409.4,-1295.55,-14.6625
0.08,9,-13885360.21,-1269.13,-14.2083
0.08,10,-13996320.81,-1344.88,-15.1997
0.08,11,-14157955.34,-1360.41,-15.5062
0.08,12,-12259551.71,-1177.99,-15.5832
0.08,13,-11107971.84,-1067.34,-13.6036
0.08,14,-9636932.7,-925.42,-11.424
0.08,15,-9720991.11,-933.49,-11.4014
0.08,16,-9516448.31,-913.85,-11.137
0.08,17,-8859583.45,-850.77,-10.6818
0.08,18,-8192936.5,-786.75,-10.0592
0.08,19,-7328452.75,-703.74,-9.3124
0.08,20,-6970282.31,-669.34,-9.0643
0.08,21,-6195631.74,-594.95,-8.5111
0.08,22,-6454539.1,-619.82,-8.5381
0.08,23,-5914120.7,-567.92,-8.1791
0.08,24,-5000531.65,-480.19,-6.9917
0.08,25,-5346644.58,-513.43,-7.4451
0.08,26,-4289094.95,-411.87,-6.4347
0.08,27,-4619088.14,-443.56,-7.279
0.08,28,-4603482.44,-442.06,-7.1206
0.08,29,-4297813.06,-412.71,-6.7521
0.08,30,-3267449,-295.05,-4.5146
0.08,31,-3938000.56,-378.16,-6.1969
0.08,32,-3938000.56,-378.16,-6.1969
0.08,33,-4257759.14,-408.86,-6.8878
0.08,34,-4595495.6,-441.3,-7.4707
0.08,35,-4002220.51,-384.33,-6.8681
0.08,36,-4056992.21,-389.59,-6.8628
0.08,37,-3377758.61,-324.36,-6.1871
0.08,38,-4025365.66,-383.94,-6.8385
0.08,39,-3124049.21,-300,-5.7526
0.08,40,-2636900.49,-253.22,-5.0877
0.08,41,-2274926.29,-218.46,-4.451
0.08,42,-666288.69,-62.62,-1.4268
0.08,43,-3214.59,-0.3,-0.0083
0.08,44,426698.54,40.1,1.2079
0.08,45,845311.21,79.44,2.606
0.08,46,604367.31,56.8,1.8487
0.08,47,1039350.71,97.68,4.0307
0.08,48,529756.2,52.32,3.3472
0.08,49,258889.09,26.18,1.8663
0.08,50,-111431.77,0,-2.7019
0.09,1,-27013825.01,-2475.19,-35.8274
0.09,2,-23177815.4,-2123.71,-25.7496
0.09,3,-21600688.36,-1979.2,-21.0788
0.09,4,-17010303.29,-1554.75,-18.3457
0.09,5,-16209315.73,-1481.54,-16.4297
0.09,6,-16054113.26,-1542.6,-17.7616
0.09,7,-14613603.41,-1404.19,-15.7086
0.09,8,-14911120.45,-1432.78,-16.4465
0.09,9,-14440110.61,-1387.52,-15.7704
0.09,10,-14131140.49,-1357.83,-15.7839
0.09,11,-14292775.01,-1373.36,-16.108
0.09,12,-11254851.56,-1081.45,-14.5514
0.09,13,-10478605.75,-1006.87,-12.8924
0.09,14,-10012266.76,-961.46,-11.6939
0.09,15,-10096325.18,-969.53,-11.6719
0.09,16,-9891782.38,-949.89,-11.4079
0.09,17,-9234917.51,-886.81,-10.9518
0.09,18,-8568270.56,-822.79,-10.3312
0.09,19,-6681693.54,-641.63,-8.4914
0.09,20,-4369805.24,-410.67,-5.9125
0.09,21,-4347562.74,-408.58,-5.8667
0.09,22,-4007819.69,-376.65,-5.437
0.09,23,-4066051.7,-382.13,-5.538
0.09,24,-3575905.51,-336.06,-4.9799
0.09,25,-3922018.44,-368.59,-5.4128
0.09,26,-2864468.81,-269.2,-4.2958
0.09,27,-3194462,-300.21,-5.0304
0.09,28,-3178856.3,-298.75,-4.917
0.09,29,-2873186.92,-270.02,-4.5097
0.09,30,-1842822.86,-166.41,-2.4925
0.09,31,-2513374.42,-236.21,-3.945
0.09,32,-2513374.42,-236.21,-3.945
0.09,33,-2833133,-266.26,-4.564
0.09,34,-3170869.46,-298,-5.1108
0.09,35,-2202260.31,-206.97,-3.9833
0.09,36,-2257032.01,-212.11,-4.0205
0.09,37,-1577798.41,-148.28,-3.1242
0.09,38,-2225405.46,-209.14,-4.0235
0.09,39,-1324089.01,-124.44,-2.6422
0.09,40,-836940.29,-78.66,-1.7952
0.09,41,-474966.09,-44.64,-1.0356
0.09,42,-666288.69,-62.62,-1.4268
0.09,43,-3214.59,-0.3,-0.0083
0.09,44,426698.54,40.1,1.2079
0.09,45,845311.21,79.44,2.606
0.09,46,604367.31,56.8,1.8487
0.09,47,1039350.71,97.68,4.0307
0.09,48,529756.2,52.32,3.3472
0.09,49,258889.09,26.18,1.8663
0.09,50,-111431.77,0,-2.7019
0.1,1,-27013825.01,-2475.19,-35.8274
0.1,2,-23177815.4,-2123.71,-25.7496
0.1,3,-20110719.53,-1838.13,-20.0313
0.1,4,-17010303.29,-1554.75,-18.3457
0.1,5,-15204615.57,-1389.71,-15.3975
0.1,6,-15049413.11,-1446.06,-16.6411
0.1,7,-13608903.26,-1307.65,-14.6884
0.1,8,-13906420.3,-1336.24,-15.3895
0.1,9,-13570230.14,-1303.93,-15.3201
0.1,10,-13126440.34,-1261.29,-14.7507
0.1,11,-12129846.41,-1165.53,-14.9151
0.1,12,-11254851.56,-1081.45,-14.5514
0.1,13,-10478605.75,-1006.87,-12.8924
0.1,14,-10012266.76,-961.46,-11.6939
0.1,15,-8824312.6,-847.38,-10.2106
0.1,16,-8212824.24,-788.66,-9.864
0.1,17,-8212824.24,-788.66,-9.864
0.1,18,-7546177.29,-724.64,-9.2468
0.1,19,-4881733.34,-458.78,-6.2758
0.1,20,-4369805.24,-410.67,-5.9125
0.1,21,-4347562.74,-408.58,-5.8667
0.1,22,-4007819.69,-376.65,-5.437
0.1,23,-4066051.7,-382.13,-5.538
0.1,24,-3575905.51,-336.06,-4.9799
0.1,25,-3922018.44,-368.59,-5.4128
0.1,26,-2864468.81,-269.2,-4.2958
0.1,27,-3194462,-300.21,-5.0304
0.1,28,-3178856.3,-298.75,-4.917
0.1,29,-2873186.92,-270.02,-4.5097
0.1,30,-1842822.86,-166.41,-2.4925
0.1,31,-2513374.42,-236.21,-3.945
0.1,32,-2513374.42,-236.21,-3.945
0.1,33,-2833133,-266.26,-4.564
0.1,34,-3170869.46,-298,-5.1108
0.1,35,-2603662.9,-244.69,-4.5954
0.1,36,-2658434.6,-249.84,-4.6229
0.1,37,-1979201,-186,-3.7885
0.1,38,-2626808.05,-246.87,-4.62
0.1,39,-1725491.6,-162.16,-3.3251
0.1,40,-1238342.88,-116.38,-2.5365
0.1,41,-666288.69,-62.62,-1.4268
0.1,42,-666288.69,-62.62,-1.4268
0.1,43,-3214.59,-0.3,-0.0083
0.1,44,426698.54,40.1,1.2079
0.1,45,845311.21,79.44,2.606
0.1,46,604367.31,56.8,1.8487
0.1,47,1039350.71,97.68,4.0307
0.1,48,529756.2,52.32,3.3472
0.1,49,258889.09,26.18,1.8663
0.1,50,-111431.77,0,-2.7019
0.11,1,-27013825.01,-2475.19,-35.8274
0.11,2,-21654519.25,-1979.24,-22.4945
0.11,3,-19054396.51,-1741.58,-19.3028
0.11,4,-14428241.86,-1318.75,-15.5901
0.11,5,-14046387.12,-1283.85,-15.0214
0.11,6,-13891184.66,-1334.77,-16.4311
0.11,7,-12450674.81,-1196.36,-14.4213
0.11,8,-12883011.53,-1237.9,-15.8615
0.11,9,-12412001.69,-1192.64,-15.1715
0.11,10,-11968211.89,-1150,-14.5847
0.11,11,-10484332.53,-1006.79,-11.5649
0.11,12,-9609337.68,-922.77,-11.0527
0.11,13,-8453384.99,-795.49,-9.4751
0.11,14,-8665603.4,-832.14,-9.9224
0.11,15,-8824312.6,-847.38,-10.2106
0.11,16,-8212824.24,-788.66,-9.864
0.11,17,-8212824.24,-788.66,-9.864
0.11,18,-5746217.09,-540.03,-7.0763
0.11,19,-4881733.34,-458.78,-6.2758
0.11,20,-4369805.24,-410.67,-5.9125
0.11,21,-4347562.74,-408.58,-5.8667
0.11,22,-4007819.69,-376.65,-5.437
0.11,23,-3085512.54,-278.62,-3.7655
0.11,24,-2595366.35,-234.36,-3.1981
0.11,25,-2941479.27,-265.61,-3.5957
0.11,26,-1883929.65,-170.12,-2.425
0.11,27,-2164097.94,-195.42,-2.989
0.11,28,-2199917.94,-198.65,-2.9526
0.11,29,-866056.81,-77.51,-1.1877
0.11,30,-866056.81,-77.51,-1.1877
0.11,31,-1523489.94,-143.18,-2.5923
0.11,32,-1523489.94,-143.18,-2.5923
0.11,33,-1836252.01,-172.57,-3.2338
0.11,34,-2821666.25,-265.18,-4.8474
0.11,35,-2603662.9,-244.69,-4.5954
0.11,36,-2658434.6,-249.84,-4.6229
0.11,37,-1979201,-186,-3.7885
0.11,38,-2626808.05,-246.87,-4.62
0.11,39,-1725491.6,-162.16,-3.3251
0.11,40,-1238342.88,-116.38,-2.5365
0.11,41,-666288.69,-62.62,-1.4268
0.11,42,-666288.69,-62.62,-1.4268
0.11,43,-3214.59,-0.3,-0.0083
0.11,44,426698.54,40.1,1.2079
0.11,45,845311.21,79.44,2.606
0.11,46,1039350.71,97.68,4.0307
0.11,47,1039350.71,97.68,4.0307
0.11,48,529756.2,52.32,3.3472
0.11,49,258889.09,26.18,1.8663
0.11,50,-111431.77,0,-2.7019
0.12,1,-26400577.01,-2419,-33.3971
0.12,2,-21654519.25,-1979.24,-22.4945
0.12,3,-17468458.79,-1596.63,-18.3455
0.12,4,-13558361.39,-1239.24,-15.1326
0.12,5,-14181206.8,-1296.17,-15.5747
0.12,6,-13202961.69,-1268.64,-16.0725
0.12,7,-12585494.49,-1209.31,-15.0434
0.12,8,-12208826.94,-1172.39,-13.9636
0.12,9,-9063785.5,-838.83,-9.6498
0.12,10,-8619995.7,-797.76,-9.185
0.12,11,-8134871.01,-752.86,-8.7142
0.12,12,-7661278.75,-709.03,-8.5377
0.12,13,-7832694.3,-737.08,-8.8789
0.12,14,-8044912.71,-772.54,-9.3167
0.12,15,-8203621.91,-787.78,-9.5994
0.12,16,-8614226.82,-827.21,-10.3257
0.12,17,-6814266.62,-640.4,-8.1329
0.12,18,-6147619.67,-577.75,-7.5171
0.12,19,-5283135.92,-496.51,-6.7296
0.12,20,-4771207.82,-448.4,-6.3819
0.12,21,-4748965.32,-446.31,-6.3341
0.12,22,-3428683.11,-309.61,-4.1224
0.12,23,-3486915.13,-314.87,-4.2109
0.12,24,-2996768.94,-270.61,-3.6575
0.12,25,-3342881.86,-301.86,-4.0522
0.12,26,-2285332.24,-206.36,-2.9206
0.12,27,-2565500.53,-231.66,-3.4985
0.12,28,-1624554.47,-145.39,-2.2486
0.12,29,-1267459.4,-113.43,-1.7473
0.12,30,-1267459.4,-113.43,-1.7473
0.12,31,-1924892.52,-180.9,-3.1892
0.12,32,-1924892.52,-180.9,-3.1892
0.12,33,-2237654.6,-210.29,-3.8363
0.12,34,-2821666.25,-265.18,-4.8474
0.12,35,-2116514.17,-198.91,-3.9076
